"APDB_idx","Chemical_Name","Molecule_CID","Target_GI","Target_GeneID","Target_Symbol","UniProtKB","PDB","Resolution"
"T.333","Palmitic acid",985,131467,5770,"PTPN1","B4DSN5",NA,NA
"T.334","Palmitic acid",985,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.335","Palmitic acid",985,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.336","Parathion",991,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.337","Parathion",991,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.338","Parathion",991,325651834,3757,"KCNH2","A0A090N8Q0",NA,NA
"T.339","Parathion",991,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.340","Parathion",991,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.341","Parathion",991,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.342","Parathion",991,124375976,367,"AR","P10275","4OHA",1.42
"T.343","Parathion",991,82393684,5241,"PGR","P06401","1SQN",1.45
"T.344","Parathion",991,177975,43,"ACHE","P22303","4M0E",2
"T.345","Parathion",991,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.346","Parathion",991,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.347","Parathion",991,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.348","Parathion",991,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.349","Pentachlorophenol",992,31542939,3248,"HPGD","P15428","2GDZ",1.65
"T.350","Pentachlorophenol",992,38016895,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.351","Pentachlorophenol",992,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.352","Pentachlorophenol",992,78070770,4170,"MCL1","A0A087WT64",NA,NA
"T.353","Pentachlorophenol",992,4502003,196,"AHR","A0A024R9Z8",NA,NA
"T.354","Pentachlorophenol",992,224028257,4780,"NFE2L2","Q16236","2FLU",1.5
"T.355","Pentachlorophenol",992,63054845,7421,"VDR","F1D8P8",NA,NA
"T.356","Pentachlorophenol",992,118600387,7398,"USP1","O94782","6DO5",2.5
"T.357","Pentachlorophenol",992,30219,1393,"CRHBP","P24387",NA,NA
"T.358","Pentachlorophenol",992,38349113,1395,"CRHR2","Q13324",NA,NA
"T.359","Pentachlorophenol",992,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.360","Pentachlorophenol",992,216409728,10002,"NR2E3","Q9Y5X4",NA,NA
"T.361","Pentachlorophenol",992,7705682,51053,"GMNN","A0A024QZY7",NA,NA
"T.362","Pentachlorophenol",992,269849759,7157,"TP53","K7PPA8",NA,NA
"T.363","Pentachlorophenol",992,49066040,6097,"RORC","F1D8P6",NA,NA
"T.364","Pentachlorophenol",992,79154014,55775,"TDP1","A0A024R6L5",NA,NA
"T.365","Pentachlorophenol",992,21359873,5347,"PLK1","P53350","3P34",1.4
"T.366","Pentachlorophenol",992,32171491,11069,"RAPGEF4","Q8WZA2",NA,NA
"T.367","Pentachlorophenol",992,348019627,2099,"ESR1","G4XH65",NA,NA
"T.368","Pentachlorophenol",992,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.369","Pentachlorophenol",992,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.370","Pentachlorophenol",992,325495545,2101,"ESRRA","P11474","3K6P",2
"T.371","Pentachlorophenol",992,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.372","Pentachlorophenol",992,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.373","Pentachlorophenol",992,68565218,115004,"CGAS","Q8N884",NA,NA
"T.374","Pentachlorophenol",992,82393684,5241,"PGR","P06401","1SQN",1.45
"T.375","Pentachlorophenol",992,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.376","Pentachlorophenol",992,15928762,4087,"SMAD2","Q15796","6YIA",1.3
"T.377","Pentachlorophenol",992,29792115,4088,"SMAD3","P84022","6YIB",1.7
"T.378","Pentachlorophenol",992,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.379","Pentachlorophenol",992,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.380","Pentachlorophenol",992,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.381","Phenanthrene",995,325495545,2101,"ESRRA","P11474","3K6P",2
"T.382","Phenanthrene",995,124375976,367,"AR","P10275","4OHA",1.42
"T.383","Phenanthrene",995,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.384","Phenanthrene",995,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.385","Phenol",996,115449,759,"CA1","P00915","7Q0D",1.24
"T.386","Phenol",996,115456,760,"CA2","P00918","3K34",0.9
"T.387","Phenol",996,134047703,761,"CA3","P07451","3UYQ",1.7
"T.388","Phenol",996,115465,762,"CA4","P22748","3FW3",1.72
"T.389","Phenol",996,83300925,768,"CA9","A0A0S2Z3D0",NA,NA
"T.390","Phenol",996,5915866,771,"CA12","O43570","5MSA",1.2
"T.391","Phenol",996,8928036,23632,"CA14","A8K3J4",NA,NA
"T.392","Phenol",996,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.393","Phenol",996,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.394","Phenol",996,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.395","Phenol",996,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.396","Phenyl acetic Acid",999,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.397","Phenyl acetic Acid",999,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.398","Phthalic acid",1017,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.399","Phthalic acid",1017,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.400","Picolinic acid",1018,117938328,26013,"L3MBTL1","Q9Y468","1OZ2",1.55
"T.401","Picolinic acid",1018,6683500,29994,"BAZ2B","Q9UIF8","5PG1",1.49
"T.402","Picolinic acid",1018,1730321,5932,"RBBP8","A0A024RC34",NA,NA
"T.403","Picolinic acid",1018,166221824,93100,"NAPRT","Q6XQN6","4YUB",2.9
"T.404","Propylene glycol",1030,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.405","Propylene glycol",1030,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.406","Propionic acid",1032,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.407","Propionic acid",1032,325495545,2101,"ESRRA","P11474","3K6P",2
"T.408","Propionic acid",1032,4885329,2865,"FFAR3","A0A0K0PUW7",NA,NA
"T.409","Propionic acid",1032,4885333,2867,"FFAR2","C6KYL4",NA,NA
"T.410","Propionic acid",1032,18202936,81285,"OR51E2","A0A126GVK0",NA,NA
"T.411","Pyridine",1049,166221824,93100,"NAPRT","Q6XQN6","4YUB",2.9
"T.412","Pyrogallol",1057,1832253,246,"ALOX15","P16050",NA,NA
"T.413","Pyrogallol",1057,31542939,3248,"HPGD","P15428","2GDZ",1.65
"T.414","Pyrogallol",1057,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.415","Pyrogallol",1057,4758484,9446,"GSTO1","P78417",NA,NA
"T.416","Pyrogallol",1057,78070770,4170,"MCL1","A0A087WT64",NA,NA
"T.417","Pyrogallol",1057,270133071,7941,"PLA2G7","Q13093",NA,NA
"T.418","Pyrogallol",1057,54112432,2671,"GFER","P55789",NA,NA
"T.419","Pyrogallol",1057,113576,213,"ALB","P02768",NA,NA
"T.420","Pyrogallol",1057,21955158,200315,"APOBEC3A","B7ZLZ1",NA,NA
"T.421","Pyrogallol",1057,13124873,865,"CBFB","A0A024R6X2",NA,NA
"T.422","Pyrogallol",1057,49574546,861,"RUNX1","Q01196","1LJM",2.5
"T.423","Pyrogallol",1057,63054845,7421,"VDR","F1D8P8",NA,NA
"T.424","Pyrogallol",1057,348019627,2099,"ESR1","G4XH65",NA,NA
"T.425","Pyrogallol",1057,7705344,51426,"POLK","Q9UBT6","6CST",2
"T.426","Pyrogallol",1057,115449,759,"CA1","P00915","7Q0D",1.24
"T.427","Pyrogallol",1057,115456,760,"CA2","P00918","3K34",0.9
"T.428","Pyrogallol",1057,116241278,765,"CA6","B4DUH8",NA,NA
"T.429","Pyrogallol",1057,2811086,1956,"EGFR","Q504U8",NA,NA
"T.430","Pyrogallol",1057,125370,2534,"FYN","P06241","7A2P",0.9
"T.431","Pyrogallol",1057,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.432","Pyrogallol",1057,186368,3576,"CXCL8","A0A024RDA5",NA,NA
"T.433","Pyrogallol",1057,79154014,55775,"TDP1","A0A024R6L5",NA,NA
"T.434","Pyrogallol",1057,269849759,7157,"TP53","K7PPA8",NA,NA
"T.435","Pyrogallol",1057,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.436","Pyrogallol",1057,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.437","Pyrogallol",1057,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.438","Pyrogallol",1057,325495545,2101,"ESRRA","P11474","3K6P",2
"T.439","Pyrogallol",1057,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.440","Pyrogallol",1057,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.441","Pyrogallol",1057,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.442","Pyrogallol",1057,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.443","Pyrogallol",1057,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.444","Pyruvic acid",1060,313104141,9194,"SLC16A7","A0A024RBB2",NA,NA
"T.445","Pyruvic acid",1060,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.446","Monoterpenes",1103,73915100,1544,"CYP1A2","P05177","2HI4",1.95
"T.447","Monoterpenes",1103,4503219,1557,"CYP2C19","P33261","4GQS",2.87
"T.448","Monoterpenes",1103,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.449","Monoterpenes",1103,13699818,1559,"CYP2C9","P11712","1R9O",2
"T.450","Monoterpenes",1103,392513723,1565,"CYP2D6","C1ID52",NA,NA
"T.451","Monoterpenes",1103,83300977,835,"CASP2","D3DXD9",NA,NA
"T.452","Monoterpenes",1103,77416852,836,"CASP3","P42574","2DKO",1.06
"T.453","Monoterpenes",1103,115465,762,"CA4","P22748","3FW3",1.72
"T.454","Monoterpenes",1103,461680,763,"CA5A","P35218",NA,NA
"T.455","Monoterpenes",1103,8928041,11238,"CA5B","A0A024RBW9",NA,NA
"T.456","Monoterpenes",1103,116241278,765,"CA6","B4DUH8",NA,NA
"T.457","Monoterpenes",1103,1168744,766,"CA7","P43166","7P1A",1.58
"T.458","Monoterpenes",1103,83300925,768,"CA9","A0A0S2Z3D0",NA,NA
"T.459","Monoterpenes",1103,5915866,771,"CA12","O43570","5MSA",1.2
"T.460","Monoterpenes",1103,8928036,23632,"CA14","A8K3J4",NA,NA
"T.461","Monoterpenes",1103,299681,1812,"DRD1","P21728","7JVP",2.9
"T.462","Monoterpenes",1103,23110984,3761,"KCNJ4","A0A024R1L8",NA,NA
"T.463","Monoterpenes",1103,11225266,29850,"TRPM5","Q9NZQ8",NA,NA
"T.464","Monoterpenes",1103,304766677,54795,"TRPM4","Q8TD43",NA,NA
"T.465","Monoterpenes",1103,1677531634,846,"CASR","P41180",NA,NA
"T.466","Monoterpenes",1103,1709427,4946,"OAZ1","J3QQY4",NA,NA
"T.467","Monoterpenes",1103,50401688,54498,"SMOX","Q9NWM0",NA,NA
"T.468","Monoterpenes",1103,118377,4953,"ODC1","B4DXF8",NA,NA
"T.469","Succinic acid",1110,32129514,54583,"EGLN1","Q9GZT9","6QGV",1.4
"T.470","Succinic acid",1110,47271392,56670,"SUCNR1","Q9BXA5",NA,NA
"T.471","Toluene",1140,113037,43,"ACHE","P22303","4M0E",2
"T.472","4-formyl-guaiacol",1183,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.473","4-formyl-guaiacol",1183,48429239,18,"ABAT","P80404",NA,NA
"T.474","4-formyl-guaiacol",1183,7531278,7915,"ALDH5A1","P51649","2W8N",2
"T.475","4-formyl-guaiacol",1183,313104270,51592,"TRIM33","B3KN30",NA,NA
"T.476","4-formyl-guaiacol",1183,12746552,8805,"TRIM24","A0A024R784",NA,NA
"T.477","Menthol",1254,313104269,8989,"TRPA1","O75762","6HC8",1.9
"T.478","Menthol",1254,143811469,79054,"TRPM8","Q7Z2W7",NA,NA
"T.479","Menthol",1254,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.480","Bipyridyl",1474,73915100,1544,"CYP1A2","P05177","2HI4",1.95
"T.481","Bipyridyl",1474,32129516,54681,"P4HTM","Q9NXG6","6TP5",2.25
"T.482","Bipyridyl",1474,6683500,29994,"BAZ2B","Q9UIF8","5PG1",1.49
"T.483","Bipyridyl",1474,13124873,865,"CBFB","A0A024R6X2",NA,NA
"T.484","Bipyridyl",1474,49574546,861,"RUNX1","Q01196","1LJM",2.5
"T.485","Bipyridyl",1474,9955963,10058,"ABCB6","Q9NP58",NA,NA
"T.486","Bipyridyl",1474,1707884,1237,"CCR8","P51685",NA,NA
"T.487","Bipyridyl",1474,1705896,1234,"CCR5","P51681","5YD3",1.35
"T.488","Bipyridyl",1474,416802,1230,"CCR1","P32246","7VL9",2.6
"T.489","Bipyridyl",1474,33302602,23173,"METAP1","P53582","2B3H",1.1
"T.490","Bipyridyl",1474,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.491","Bipyridyl",1474,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.492","Bipyridyl",1474,325495545,2101,"ESRRA","P11474","3K6P",2
"T.493","Bipyridyl",1474,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.494","Bipyridyl",1474,82393684,5241,"PGR","P06401","1SQN",1.45
"T.495","Bipyridyl",1474,74733193,83475,"DOHH","Q9BU89","4D4Z",1.7
"T.496","2,4-Dichlorophenoxyacetic acid",1486,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.497","2,4-Dichlorophenoxyacetic acid",1486,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.498","2,4-Dinitrophenol",1493,38156699,4286,"MITF","O75030",NA,NA
"T.499","2,4-Dinitrophenol",1493,222080095,3061,"HCRTR1","O43613",NA,NA
"T.500","2,4-Dinitrophenol",1493,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.501","2,4-Dinitrophenol",1493,49066040,6097,"RORC","F1D8P6",NA,NA
"T.502","2,4-Dinitrophenol",1493,124375976,367,"AR","P10275","4OHA",1.42
"T.503","2,4-Dinitrophenol",1493,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.504","2,4-Dinitrophenol",1493,68068087,2859,"GPR35","Q9HC97",NA,NA
"T.505","2,4-Dinitrophenol",1493,325495545,2101,"ESRRA","P11474","3K6P",2
"T.506","2,4-Dinitrophenol",1493,348019627,2099,"ESR1","G4XH65",NA,NA
"T.507","2,4-Dinitrophenol",1493,1013403374,9734,"HDAC9","Q9UKV0",NA,NA
"T.508","2,4-Dinitrophenol",1493,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.509","2,4-Dinitrophenol",1493,68565218,115004,"CGAS","Q8N884",NA,NA
"T.510","2,4-Dinitrophenol",1493,56786138,3458,"IFNG","P01579",NA,NA
"T.511","2,4-Dinitrophenol",1493,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.512","3-Methylcholanthrene",1674,92096784,4137,"MAPT","P10636","6ODG",1
"T.513","3-Methylcholanthrene",1674,189491771,7068,"THRB","F1D8N7",NA,NA
"T.514","3-Methylcholanthrene",1674,125370,2534,"FYN","P06241","7A2P",0.9
"T.515","3-Methylcholanthrene",1674,113037,43,"ACHE","P22303","4M0E",2
"T.516","3-Methylcholanthrene",1674,803374855,140,"ADORA3","P0DMS8",NA,NA
"T.517","3-Methylcholanthrene",1674,128616,6530,"SLC6A2","A0A024R6T9",NA,NA
"T.518","3-Methylcholanthrene",1674,1476413392,1544,"CYP1A2","P05177","2HI4",1.95
"T.519","3-Methylcholanthrene",1674,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.520","3-Methylcholanthrene",1674,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.521","3-Methylcholanthrene",1674,124375976,367,"AR","P10275","4OHA",1.42
"T.522","3-Methylcholanthrene",1674,348019627,2099,"ESR1","G4XH65",NA,NA
"T.523","3-Methylcholanthrene",1674,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.524","3-Methylcholanthrene",1674,119611100,22926,"ATF6","A8K383",NA,NA
"T.525","3-Methylcholanthrene",1674,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.526","3-Methylcholanthrene",1674,325495545,2101,"ESRRA","P11474","3K6P",2
"T.527","3-Methylcholanthrene",1674,16516817,836,"CASP3","P42574","2DKO",1.06
"T.528","3-Methylcholanthrene",1674,30582205,840,"CASP7","P55210","4JR2",1.65
"T.529","3-Methylcholanthrene",1674,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.530","3-Methylcholanthrene",1674,82393684,5241,"PGR","P06401","1SQN",1.45
"T.531","3-Methylcholanthrene",1674,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.532","3-Methylcholanthrene",1674,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.533","3-Methylcholanthrene",1674,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.534","Homovanillic Acid",1738,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.535","Homovanillic Acid",1738,270133071,7941,"PLA2G7","Q13093",NA,NA
"T.536","Homovanillic Acid",1738,187960037,10951,"CBX1","P83916","2FMM",1.8
"T.537","Homovanillic Acid",1738,4507615,7134,"TNNC1","P63316",NA,NA
"T.538","Homovanillic Acid",1738,48255881,7139,"TNNT2","P45379",NA,NA
"T.539","Homovanillic Acid",1738,151101270,7137,"TNNI3","P19429",NA,NA
"T.540","Homovanillic Acid",1738,71051501,2744,"GLS","O94925","5U0I",1.42
"T.541","Aldrin",2087,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.542","Aldrin",2087,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.543","Aldrin",2087,186368,3576,"CXCL8","A0A024RDA5",NA,NA
"T.544","Aldrin",2087,49066040,6097,"RORC","F1D8P6",NA,NA
"T.545","Azelaic acid",2266,41281591,4154,"MBNL1","Q86VM6",NA,NA
"T.546","Azelaic acid",2266,348019627,2099,"ESR1","G4XH65",NA,NA
"T.547","Benzo[a]pyrene",2336,3041653,196,"AHR","A0A024R9Z8",NA,NA
"T.548","Benzo[a]pyrene",2336,13177715,408,"ARRB1","B7Z1Q3",NA,NA
"T.549","Benzo[a]pyrene",2336,7705682,51053,"GMNN","A0A024QZY7",NA,NA
"T.550","Benzo[a]pyrene",2336,4503385,1813,"DRD2","A0A024R3C5",NA,NA
"T.551","Benzo[a]pyrene",2336,113978,4128,"MAOA","P21397","2Z5Y",2.17
"T.552","Benzo[a]pyrene",2336,125370,2534,"FYN","P06241","7A2P",0.9
"T.553","Benzo[a]pyrene",2336,119533,2064,"ERBB2","P04626","1MFG",1.25
"T.554","Benzo[a]pyrene",2336,113037,43,"ACHE","P22303","4M0E",2
"T.555","Benzo[a]pyrene",2336,1476413392,1544,"CYP1A2","P05177","2HI4",1.95
"T.556","Benzo[a]pyrene",2336,269849759,7157,"TP53","K7PPA8",NA,NA
"T.557","Benzo[a]pyrene",2336,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.558","Benzo[a]pyrene",2336,124375976,367,"AR","P10275","4OHA",1.42
"T.559","Benzo[a]pyrene",2336,348019627,2099,"ESR1","G4XH65",NA,NA
"T.560","Benzo[a]pyrene",2336,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.561","Benzo[a]pyrene",2336,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.562","Benzo[a]pyrene",2336,216409690,5467,"PPARD","A0A024RCW6",NA,NA
"T.563","Benzo[a]pyrene",2336,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.564","Benzo[a]pyrene",2336,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.565","Benzo[a]pyrene",2336,216409708,7421,"VDR","F1D8P8",NA,NA
"T.566","Benzo[a]pyrene",2336,119611100,22926,"ATF6","A8K383",NA,NA
"T.567","Benzo[a]pyrene",2336,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.568","Benzo[a]pyrene",2336,325495545,2101,"ESRRA","P11474","3K6P",2
"T.569","Benzo[a]pyrene",2336,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.570","Benzo[a]pyrene",2336,11995455,3091,"HIF1A","Q16665","4H6J",1.52
"T.571","Benzo[a]pyrene",2336,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.572","Benzo[a]pyrene",2336,16516817,836,"CASP3","P42574","2DKO",1.06
"T.573","Benzo[a]pyrene",2336,30582205,840,"CASP7","P55210","4JR2",1.65
"T.574","Benzo[a]pyrene",2336,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.575","Benzocaine",2337,42741659,5243,"ABCB1","A4D1D2",NA,NA
"T.576","Benzocaine",2337,73915100,1544,"CYP1A2","P05177","2HI4",1.95
"T.577","Benzocaine",2337,4503219,1557,"CYP2C19","P33261","4GQS",2.87
"T.578","Benzocaine",2337,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.579","Benzocaine",2337,13699818,1559,"CYP2C9","P11712","1R9O",2
"T.580","Benzocaine",2337,392513723,1565,"CYP2D6","C1ID52",NA,NA
"T.581","Benzocaine",2337,348019627,2099,"ESR1","G4XH65",NA,NA
"T.582","Benzocaine",2337,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.583","Benzocaine",2337,325495545,2101,"ESRRA","P11474","3K6P",2
"T.584","Butylbenzylphthalate",2347,38016895,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.585","Butylbenzylphthalate",2347,348019627,2099,"ESR1","G4XH65",NA,NA
"T.586","Butylbenzylphthalate",2347,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.587","Butylbenzylphthalate",2347,124375976,367,"AR","P10275","4OHA",1.42
"T.588","Butylbenzylphthalate",2347,1013403374,9734,"HDAC9","Q9UKV0",NA,NA
"T.589","Butylbenzylphthalate",2347,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.590","Butylbenzylphthalate",2347,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.591","Butylbenzylphthalate",2347,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.592","Butylbenzylphthalate",2347,82393684,5241,"PGR","P06401","1SQN",1.45
"T.593","Butylbenzylphthalate",2347,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.594","Butylbenzylphthalate",2347,1871774576,1559,"CYP2C9","P11712","1R9O",2
"T.595","Butylbenzylphthalate",2347,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.596","Butylbenzylphthalate",2347,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.597","Butylbenzylphthalate",2347,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.598","Camphor",2537,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.599","Camphor",2537,348019627,2099,"ESR1","G4XH65",NA,NA
"T.600","Camphor",2537,74315354,7442,"TRPV1","Q8NER1",NA,NA
"T.601","4-Chloro-3,5-xylenol",2723,195969650,259249,"MRGPRX1","Q96LB2",NA,NA
"T.602","4-Chloro-3,5-xylenol",2723,113978,4128,"MAOA","P21397","2Z5Y",2.17
"T.603","4-Chloro-3,5-xylenol",2723,1168220,3357,"HTR2B","P41595","4IB4",2.7
"T.604","4-Chloro-3,5-xylenol",2723,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.605","4-Chloro-3,5-xylenol",2723,124375976,367,"AR","P10275","4OHA",1.42
"T.606","4-Chloro-3,5-xylenol",2723,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.607","4-Chloro-3,5-xylenol",2723,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.608","Chlorpyrifos",2730,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.609","Chlorpyrifos",2730,31881630,5732,"PTGER2","P43116","7CX2",2.8
"T.610","Chlorpyrifos",2730,63054845,7421,"VDR","F1D8P8",NA,NA
"T.611","Chlorpyrifos",2730,11093520,3777,"KCNK3","O14649",NA,NA
"T.612","Chlorpyrifos",2730,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.613","Chlorpyrifos",2730,21359873,5347,"PLK1","P53350","3P34",1.4
"T.614","Chlorpyrifos",2730,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.615","Chlorpyrifos",2730,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.616","Chlorpyrifos",2730,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.617","Chlorpyrifos",2730,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.618","Chlorpyrifos",2730,325495545,2101,"ESRRA","P11474","3K6P",2
"T.619","Chlorpyrifos",2730,124375976,367,"AR","P10275","4OHA",1.42
"T.620","Chlorpyrifos",2730,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.621","Chlorpyrifos",2730,56786138,3458,"IFNG","P01579",NA,NA
"T.622","Chlorpyrifos",2730,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.623","Chlorpyrifos",2730,82393684,5241,"PGR","P06401","1SQN",1.45
"T.624","Chlorpyrifos",2730,177975,43,"ACHE","P22303","4M0E",2
"T.625","Chlorpyrifos",2730,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.626","Chlorpyrifos",2730,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.627","Chlorpyrifos",2730,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.628","Eucalyptol",2758,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.629","Eucalyptol",2758,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.630","P-cresol",2879,113037,43,"ACHE","P22303","4M0E",2
"T.631","P-cresol",2879,348019627,2099,"ESR1","G4XH65",NA,NA
"T.632","P-cresol",2879,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.633","P-cresol",2879,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.634","Decanoic acid",2969,38016895,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.635","Decanoic acid",2969,124375976,367,"AR","P10275","4OHA",1.42
"T.636","Decanoic acid",2969,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.637","Decanoic acid",2969,216409690,5467,"PPARD","A0A024RCW6",NA,NA
"T.638","Decanoic acid",2969,3041727,5465,"PPARA","F1D8S4",NA,NA
"T.639","Decanoic acid",2969,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.640","Decanoic acid",2969,9966839,53831,"GPR84","Q9NQS5",NA,NA
"T.641","Decanoic acid",2969,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.642","Diazinon",3017,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.643","Diazinon",3017,32171491,11069,"RAPGEF4","Q8WZA2",NA,NA
"T.644","Diazinon",3017,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.645","Diazinon",3017,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.646","Diazinon",3017,113037,43,"ACHE","P22303","4M0E",2
"T.647","Diazinon",3017,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.648","Diazinon",3017,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.649","Diazinon",3017,1871774576,1559,"CYP2C9","P11712","1R9O",2
"T.650","Diazinon",3017,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.651","Diazinon",3017,119619719,1544,"CYP1A2","P05177","2HI4",1.95
